job_id,titre,secteur,localisation,type_contrat,groupe_contrat,entreprise,type_entreprise,poste,date_publication,description,profil,competences,localisation_norm,text_profile
JOB250000953,Chauffeur,"Transport, Logistique & Supply Chain",POINTE-NOIRE,CDD,Emploi Temporaire,SOTRA ,,2.0,2025-04-22 00:00:00,,,,pointe-noire,"Chauffeur Transport, Logistique & Supply Chain"
JOB250001429,Chauffeur,"Transport, Logistique & Supply Chain",POINTE-NOIRE,CDD,Emploi Temporaire,SOTRA ,,1.0,2025-06-17 00:00:00,,,,pointe-noire,"Chauffeur Transport, Logistique & Supply Chain"
JOB250002488,Chauffeur Citerne,"Transport, Logistique & Supply Chain",POINTE-NOIRE,CDD,Emploi Temporaire,SOTRA ,,1.0,2025-10-23 00:00:00,,,,pointe-noire,"Chauffeur Citerne Transport, Logistique & Supply Chain"
JOB250002314,Chauffeur Grutier,"Transport, Logistique & Supply Chain",POINTE-NOIRE,CDD,Emploi Temporaire,SOUTH - OFFSHORE,,1.0,2025-09-26 00:00:00,,,,pointe-noire,"Chauffeur Grutier Transport, Logistique & Supply Chain"
JOB250002737,GESTIONNAIRE IMMOBILIER,Immobilier,POINTE-NOIRE,CDD,Emploi Temporaire,ST BUSINESS,,1.0,2025-11-26 00:00:00,,,,pointe-noire,GESTIONNAIRE IMMOBILIER Immobilier
NONREF000116,Directeur Adm Fet RH,"Conseil, Stratégie & Gestion des Ressources Humaines",POINTE-NOIRE,CDD,Emploi Temporaire,STE SINO-CGLAISE D'IN,,1.0,2025-02-03 00:00:00,,,,pointe-noire,"Directeur Adm Fet RH Conseil, Stratégie & Gestion des Ressources Humaines"
NONREF000117,Directeur commercial et log,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,STE SINO-CGLAISE D'IN,,1.0,2025-02-03 00:00:00,,,,pointe-noire,"Directeur commercial et log Pétrole, Gaz & Hydrocarbures"
NONREF000124,Directeur technique,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,STE SINO-CGLAISE D'IN,,1.0,2025-02-03 00:00:00,,,,pointe-noire,"Directeur technique Pétrole, Gaz & Hydrocarbures"
NONREF000092,Commercial terrain,Nettoyage & Blanchisserie,POINTE-NOIRE,CDD,Emploi Temporaire,STEAM-ECO CLEANING,,4.0,2025-02-18 00:00:00,,,,pointe-noire,Commercial terrain Nettoyage & Blanchisserie
NONREF000140,Gestionnairede stock,Nettoyage & Blanchisserie,POINTE-NOIRE,CDD,Emploi Temporaire,STEAM-ECO CLEANING,,1.0,2025-02-18 00:00:00,,,,pointe-noire,Gestionnairede stock Nettoyage & Blanchisserie
JOB250002101,Superviseur Commercial Grands Comptes( bureau direct & bancassurance),"Finance, Banque, Assurance, Comptabilité & Fiscalité",POINTE-NOIRE,CDD,Emploi Temporaire,SUNU ASSURANCES IARD CONGO,,1.0,2025-09-02 00:00:00,,,,pointe-noire,"Superviseur Commercial Grands Comptes( bureau direct & bancassurance) Finance, Banque, Assurance, Comptabilité & Fiscalité"
JOB250002490,Responsable Expérience Client,"Finance, Banque, Assurance, Comptabilité & Fiscalité",POINTE-NOIRE,CDD,Emploi Temporaire,SUNU ASSURANCES IARD CONGO,,1.0,2025-10-23 00:00:00,,,,pointe-noire,"Responsable Expérience Client Finance, Banque, Assurance, Comptabilité & Fiscalité"
JOB250002491,Responsable Communication et Relations,"Finance, Banque, Assurance, Comptabilité & Fiscalité",POINTE-NOIRE,CDD,Emploi Temporaire,SUNU ASSURANCES IARD CONGO,,1.0,2025-10-23 00:00:00,,,,pointe-noire,"Responsable Communication et Relations Finance, Banque, Assurance, Comptabilité & Fiscalité"
JOB250001837,RESPONSABLE MARKETING,"Commerce, Vente, Marketing & Distribution",POINTE-NOIRE,CDI,Emploi Durable,SUPER SONIC,,1.0,2025-08-01 00:00:00,,,,pointe-noire,"RESPONSABLE MARKETING Commerce, Vente, Marketing & Distribution"
JOB250001839,Chef d'Agence,"Commerce, Vente, Marketing & Distribution",POINTE-NOIRE,CDI,Emploi Durable,SUPER SONIC,,1.0,2025-08-01 00:00:00,,,,pointe-noire,"Chef d'Agence Commerce, Vente, Marketing & Distribution"
JOB250001841,Responsable Logistique,"Transport, Logistique & Supply Chain",POINTE-NOIRE,CDI,Emploi Durable,SUPER SONIC,,1.0,2025-08-01 00:00:00,,,,pointe-noire,"Responsable Logistique Transport, Logistique & Supply Chain"
JOB250001304,Responsable QHSE,"Assurance Qualité, Contrôle, Testing (QHSE)",POINTE-NOIRE,CDD,Emploi Temporaire,SUTTER ET PEARCE- LAWAYS,,1.0,2025-06-03 00:00:00,,,,pointe-noire,"Responsable QHSE Assurance Qualité, Contrôle, Testing (QHSE)"
JOB250001332,CHEF TRANSIT,"Transport, Logistique & Supply Chain",POINTE-NOIRE,CDD,Emploi Temporaire,SUTTER ET PEARCE- LAWAYS,,1.0,2025-06-05 00:00:00,,,,pointe-noire,"CHEF TRANSIT Transport, Logistique & Supply Chain"
NONREF000041,Assistante juridique junior,"Conseil, Stratégie & Gestion des Ressources Humaines",POINTE-NOIRE,CDD,Emploi Temporaire,SUTTER& PEARCE-LAWAYS,,1.0,2025-02-05 00:00:00,,,,pointe-noire,"Assistante juridique junior Conseil, Stratégie & Gestion des Ressources Humaines"
NONREF000049,Assistante RH junior,"Conseil, Stratégie & Gestion des Ressources Humaines",POINTE-NOIRE,CDI,Emploi Durable,SUTTER& PEARCE-LAWAYS,,1.0,2025-02-05 00:00:00,,,,pointe-noire,"Assistante RH junior Conseil, Stratégie & Gestion des Ressources Humaines"
STG250002311,Stagiaire Commercial,"Commerce, Vente, Marketing & Distribution",DIVENIE,Stage professionnel,Stages Classiques,SYNERGIES BUSINESS CONGO ,,1.0,2025-09-25 00:00:00,,,,divenie,"Stagiaire Commercial Commerce, Vente, Marketing & Distribution"
NONREF000243,Technicien IT,"Informatique, Data, Télécommunications & Digital",POINTE-NOIRE,CDD,Emploi Temporaire,SYSCREEN,,1.0,2025-02-06 00:00:00,,,,pointe-noire,"Technicien IT Informatique, Data, Télécommunications & Digital"
NONREF000082,Chef de projet,"Conseil, Stratégie & Gestion des Ressources Humaines",POINTE-NOIRE,CDD,Emploi Temporaire,SYSGREEN,,1.0,2025-01-09 00:00:00,,,,pointe-noire,"Chef de projet Conseil, Stratégie & Gestion des Ressources Humaines"
JOB250002319,Technicien SupportIT,"Informatique, Data, Télécommunications & Digital",POINTE-NOIRE,CDD,Emploi Temporaire,SYSGREEN,,1.0,2025-09-29 00:00:00,,,,pointe-noire,"Technicien SupportIT Informatique, Data, Télécommunications & Digital"
JOB250002434,Conducteur en Ligne,"Énergie, Environnement & Eau",POINTE-NOIRE,CDD,Emploi Temporaire,TANK SERVICES,,1.0,2025-10-16 00:00:00,,,,pointe-noire,"Conducteur en Ligne Énergie, Environnement & Eau"
NONREF000404,Chef de Projet Bâtiment TCE,"Bâtiment, Travaux Publics & Aménagement du Territoire",POINTE-NOIRE,CDD,Emploi Temporaire,Tauly conseils,,1.0,2025-12-24,,,,pointe-noire,"Chef de Projet Bâtiment TCE Bâtiment, Travaux Publics & Aménagement du Territoire"
NONREF000405,"Ingénieur MEP (Mechanical, Electrical, and Plumbing)","Bâtiment, Travaux Publics & Aménagement du Territoire",POINTE-NOIRE,CDD,Emploi Temporaire,Tauly conseils,,1.0,2025-12-24,,,,pointe-noire,"Ingénieur MEP (Mechanical, Electrical, and Plumbing) Bâtiment, Travaux Publics & Aménagement du Territoire"
NONREF000040,Assistante en RH,"Conseil, Stratégie & Gestion des Ressources Humaines",POINTE-NOIRE,CDD,Emploi Temporaire,TELEMA GROUP,,1.0,2025-01-06 00:00:00,,,,pointe-noire,"Assistante en RH Conseil, Stratégie & Gestion des Ressources Humaines"
NONREF000063,Chauffeur,ONG & Social,POINTE-NOIRE,CDD,Emploi Temporaire,TELEMA GROUP,,1.0,2025-01-06 00:00:00,,,,pointe-noire,Chauffeur ONG & Social
NONREF000097,Comptable,ONG & Social,POINTE-NOIRE,CDD,Emploi Temporaire,TELEMA GROUP,,1.0,2025-01-06 00:00:00,,,,pointe-noire,Comptable ONG & Social
JOB250001726,TUYAUTEURS,"Industrie, Production & Maintenance",POINTE-NOIRE,CDD,Emploi Temporaire,TELEMA -GROUP,,5.0,2025-07-22 00:00:00,,,,pointe-noire,"TUYAUTEURS Industrie, Production & Maintenance"
JOB250001727,Soudeurs Argonistes,"Industrie, Production & Maintenance",POINTE-NOIRE,CDD,Emploi Temporaire,TELEMA -GROUP,,5.0,2025-07-22 00:00:00,,,,pointe-noire,"Soudeurs Argonistes Industrie, Production & Maintenance"
JOB250001728,CHAUDRONNIERS,"Industrie, Production & Maintenance",POINTE-NOIRE,CDD,Emploi Temporaire,TELEMA -GROUP,,3.0,2025-07-22 00:00:00,,,,pointe-noire,"CHAUDRONNIERS Industrie, Production & Maintenance"
JOB250001731,Peintre,"Industrie, Production & Maintenance",POINTE-NOIRE,CDD,Emploi Temporaire,TELEMA -GROUP,,3.0,2025-07-22 00:00:00,,,,pointe-noire,"Peintre Industrie, Production & Maintenance"
JOB250001734,Technicien HSE,"Assurance Qualité, Contrôle, Testing (QHSE)",POINTE-NOIRE,CDD,Emploi Temporaire,TELEMA -GROUP,,2.0,2025-07-22 00:00:00,,,,pointe-noire,"Technicien HSE Assurance Qualité, Contrôle, Testing (QHSE)"
JOB250001738,SUPERVISEUR HSE,"Assurance Qualité, Contrôle, Testing (QHSE)",POINTE-NOIRE,CDD,Emploi Temporaire,TELEMA -GROUP,,1.0,2025-07-23 00:00:00,,,,pointe-noire,"SUPERVISEUR HSE Assurance Qualité, Contrôle, Testing (QHSE)"
JOB250001740,MECANICIEN,"Industrie, Production & Maintenance",POINTE-NOIRE,CDD,Emploi Temporaire,TELEMA -GROUP,,3.0,2025-07-23 00:00:00,,,,pointe-noire,"MECANICIEN Industrie, Production & Maintenance"
JOB250001741,Superviseur Mécanicien,"Industrie, Production & Maintenance",POINTE-NOIRE,CDD,Emploi Temporaire,TELEMA -GROUP,,1.0,2025-07-23 00:00:00,,,,pointe-noire,"Superviseur Mécanicien Industrie, Production & Maintenance"
JOB250001747,Manœuvre,"Industrie, Production & Maintenance",POINTE-NOIRE,CDD,Emploi Temporaire,TELEMA -GROUP,,2.0,2025-07-23 00:00:00,,,,pointe-noire,"Manœuvre Industrie, Production & Maintenance"
JOB250001749,Qualiticiens Certifiés,"Industrie, Production & Maintenance",POINTE-NOIRE,CDD,Emploi Temporaire,TELEMA -GROUP,,2.0,2025-07-23 00:00:00,,,,pointe-noire,"Qualiticiens Certifiés Industrie, Production & Maintenance"
JOB250001750,Interprètes Anglais-Français-Chinois,"Industrie, Production & Maintenance",POINTE-NOIRE,CDD,Emploi Temporaire,TELEMA -GROUP,,2.0,2025-07-23 00:00:00,,,,pointe-noire,"Interprètes Anglais-Français-Chinois Industrie, Production & Maintenance"
JOB250001352,Directeur Gestion durable,"Conseil, Stratégie & Gestion des Ressources Humaines",Lkouala,CDI,Emploi Durable,THANRY CONGO,,1.0,2025-06-10 00:00:00,,,,lkouala,"Directeur Gestion durable Conseil, Stratégie & Gestion des Ressources Humaines"
STG250001418,Stage assistant aménagement et certification,Exploitation Forestière & Bois,OUESSO,Stage professionnel,Stages Classiques,THANRY CONGO,,1.0,2025-06-14 00:00:00,,,,ouesso,Stage assistant aménagement et certification Exploitation Forestière & Bois
STG250000939,Stage assistant administratif,"Conseil, Stratégie & Gestion des Ressources Humaines",OUESSO,Stage professionnel,Stages Classiques,THANRY CONGO,,1.0,2025-04-15 00:00:00,,,,ouesso,"Stage assistant administratif Conseil, Stratégie & Gestion des Ressources Humaines"
STG250000920,Stage Assistant Cartographe,Exploitation Forestière & Bois,OUESSO,Stage professionnel,Stages Classiques,THANRY CONGO,,1.0,2025-04-01 00:00:00,,,,ouesso,Stage Assistant Cartographe Exploitation Forestière & Bois
JOB250001882,Chauffeur grumier,Exploitation Forestière & Bois,Lkouala,CDD,Emploi Temporaire,THANRY CONGO,,1.0,2025-08-07 00:00:00,,,,lkouala,Chauffeur grumier Exploitation Forestière & Bois
JOB250001950,Responsable Bureau,"Conseil, Stratégie & Gestion des Ressources Humaines",BRAZZAVILLE,CDI,Emploi Durable,THANRY CONGO,,1.0,2025-08-13 00:00:00,,,,brazzaville,"Responsable Bureau Conseil, Stratégie & Gestion des Ressources Humaines"
JOB250002066,Infirmier diplômé d'état,"Santé, Pharmacie & Recherche Scientifique",Lkouala,CDI,Emploi Durable,THANRY CONGO,,1.0,2025-08-29 00:00:00,,,,lkouala,"Infirmier diplômé d'état Santé, Pharmacie & Recherche Scientifique"
JOB250002075,Vendeur en pharmacie,"Santé, Pharmacie & Recherche Scientifique",Lkouala,CDI,Emploi Durable,THANRY CONGO,,1.0,2025-08-30 00:00:00,,,,lkouala,"Vendeur en pharmacie Santé, Pharmacie & Recherche Scientifique"
JOB250002076,Sage-Femme,"Santé, Pharmacie & Recherche Scientifique",Lkouala,CDI,Emploi Durable,THANRY CONGO,,1.0,2025-08-30 00:00:00,,,,lkouala,"Sage-Femme Santé, Pharmacie & Recherche Scientifique"
JOB250002224,Responsable social externe,Exploitation Forestière & Bois,OUESSO,CDI,Emploi Durable,THANRY CONGO,,1.0,2025-09-12 00:00:00,,,,ouesso,Responsable social externe Exploitation Forestière & Bois
JOB250002621,Contrôleur activités illégales,Exploitation Forestière & Bois,OUESSO,CDD,Emploi Temporaire,THANRY CONGO,,1.0,2025-11-07 00:00:00,,,,ouesso,Contrôleur activités illégales Exploitation Forestière & Bois
JOB250002622,Chef d'équipe activités illégales,Exploitation Forestière & Bois,OUESSO,CDD,Emploi Temporaire,THANRY CONGO,,1.0,2025-11-07 00:00:00,,,,ouesso,Chef d'équipe activités illégales Exploitation Forestière & Bois
JOB250002623,Responsable HSE,"Assurance Qualité, Contrôle, Testing (QHSE)",OUESSO,CDI,Emploi Durable,THANRY CONGO,,1.0,2025-11-07 00:00:00,,,,ouesso,"Responsable HSE Assurance Qualité, Contrôle, Testing (QHSE)"
JOB250002624,Responsable HSE,"Assurance Qualité, Contrôle, Testing (QHSE)",OUESSO,CDI,Emploi Durable,THANRY CONGO,,1.0,2025-11-07 00:00:00,,,,ouesso,"Responsable HSE Assurance Qualité, Contrôle, Testing (QHSE)"
JOB250002692,Adjoint du chef du personnel,"Conseil, Stratégie & Gestion des Ressources Humaines",OUESSO,CDI,Emploi Durable,THANRY CONGO,,1.0,2025-11-21 00:00:00,,,,ouesso,"Adjoint du chef du personnel Conseil, Stratégie & Gestion des Ressources Humaines"
JOB250002700,Assistant social externe,Exploitation Forestière & Bois,OUESSO,CDI,Emploi Durable,THANRY CONGO,,1.0,2025-11-22 00:00:00,,,,ouesso,Assistant social externe Exploitation Forestière & Bois
JOB250002818,Responsable cuisine,"Communication, Médias & Événementiel",OUESSO,CDI,Emploi Durable,THANRY CONGO,,1.0,2025-12-12 00:00:00,,,,ouesso,"Responsable cuisine Communication, Médias & Événementiel"
JOB250002819,Scieur de tête,Exploitation Forestière & Bois,OUESSO,CDI,Emploi Durable,THANRY CONGO,,1.0,2025-12-12 00:00:00,,,,ouesso,Scieur de tête Exploitation Forestière & Bois
JOB250002820,Responsable Garage,Exploitation Forestière & Bois,OUESSO,CDI,Emploi Durable,THANRY CONGO,,1.0,2025-12-12 00:00:00,,,,ouesso,Responsable Garage Exploitation Forestière & Bois
JOB250002542,Directeur de Projet,Gestion Administrative,POINTE-NOIRE,CDI,Emploi Durable,TLC CONGO,,1.0,2025-10-29 00:00:00,,,,pointe-noire,Directeur de Projet Gestion Administrative
JOB250000879,GESTIONNAIRE DE PARC AUTO,"Commerce, Vente, Marketing & Distribution",POINTE-NOIRE,CDD,Emploi Temporaire,TOP CHINE,,1.0,2025-03-19 00:00:00,,,,pointe-noire,"GESTIONNAIRE DE PARC AUTO Commerce, Vente, Marketing & Distribution"
NONREF000087,Commercial,"Commerce, Vente, Marketing & Distribution",POINTE-NOIRE,CDD,Emploi Temporaire,TOP CHINE,,1.0,2025-01-07 00:00:00,,,,pointe-noire,"Commercial Commerce, Vente, Marketing & Distribution"
JOB250001536,AIDE MECANICIEN,"Commerce, Vente, Marketing & Distribution",POINTE-NOIRE,CDD,Emploi Temporaire,TOP CHINE,,1.0,2025-06-27 00:00:00,,,,pointe-noire,"AIDE MECANICIEN Commerce, Vente, Marketing & Distribution"
JOB250002290,Chauffeur Poids Léger,"Transport, Logistique & Supply Chain",POINTE-NOIRE,CDD,Emploi Temporaire,TOP CHINE,,1.0,2025-09-23 00:00:00,,,,pointe-noire,"Chauffeur Poids Léger Transport, Logistique & Supply Chain"
JOB250002356,Assistant de Direction,"Pétrole, Gaz & Hydrocarbures",BRAZZAVILLE,CDD,Emploi Temporaire,TOTAL ENERGIES MARKETING CONGO SA,,1.0,2025-10-06 00:00:00,,,,brazzaville,"Assistant de Direction Pétrole, Gaz & Hydrocarbures"
JOB250002357,COMPTABLE,"Pétrole, Gaz & Hydrocarbures",BRAZZAVILLE,CDD,Emploi Temporaire,TOTAL ENERGIES MARKETING CONGO SA,,1.0,2025-10-07 00:00:00,,,,brazzaville,"COMPTABLE Pétrole, Gaz & Hydrocarbures"
JOB250000901,Chef de Secteur Young Graduate,"Commerce, Vente, Marketing & Distribution",BRAZZAVILLE,CDD,Emploi Temporaire,TotalEnergies EP Congo,,1.0,2025-03-28 00:00:00,,,,brazzaville,"Chef de Secteur Young Graduate Commerce, Vente, Marketing & Distribution"
JOB250000902,CHEF DE SECTEUR,"Commerce, Vente, Marketing & Distribution",BRAZZAVILLE,CDD,Emploi Temporaire,TotalEnergies EP Congo,,1.0,2025-03-28 00:00:00,,,,brazzaville,"CHEF DE SECTEUR Commerce, Vente, Marketing & Distribution"
JOB250001434,DirecteurAdministratif et Financier,"Commerce, Vente, Marketing & Distribution",POINTE-NOIRE,CDI,Emploi Durable,TRACTAFRIC EQUIPEMENT CONGO,,1.0,2025-06-18 00:00:00,,,,pointe-noire,"DirecteurAdministratif et Financier Commerce, Vente, Marketing & Distribution"
JOB250001435,SUPERVISEURTRANSIT,"Transport, Logistique & Supply Chain",POINTE-NOIRE,CDD,Emploi Temporaire,TRACTAFRIC EQUIPEMENT CONGO,,1.0,2025-06-18 00:00:00,,,,pointe-noire,"SUPERVISEURTRANSIT Transport, Logistique & Supply Chain"
JOB250001694,AGENT DE TRANSIT,"Commerce, Vente, Marketing & Distribution",POINTE-NOIRE,CDI,Emploi Durable,TRACTAFRIC EQUIPEMENT CONGO,,1.0,2025-07-15 00:00:00,,,,pointe-noire,"AGENT DE TRANSIT Commerce, Vente, Marketing & Distribution"
JOB250001696,ASSISTANT TECHNIQUE,"Commerce, Vente, Marketing & Distribution",POINTE-NOIRE,CDI,Emploi Durable,TRACTAFRIC EQUIPEMENT CONGO,,1.0,2025-07-15 00:00:00,,,,pointe-noire,"ASSISTANT TECHNIQUE Commerce, Vente, Marketing & Distribution"
JOB250001697,TECHNICO- COMMERCIAL( PSSR JUNIOR),"Commerce, Vente, Marketing & Distribution",POINTE-NOIRE,CDI,Emploi Durable,TRACTAFRIC EQUIPEMENT CONGO,,1.0,2025-07-15 00:00:00,,,,pointe-noire,"TECHNICO- COMMERCIAL( PSSR JUNIOR) Commerce, Vente, Marketing & Distribution"
JOB250001698,"AGENT QHSE ( Qualité, Hygiène, Sécurité,Environnement)","Assurance Qualité, Contrôle, Testing (QHSE)",POINTE-NOIRE,CDI,Emploi Durable,TRACTAFRIC EQUIPEMENT CONGO,,1.0,2025-07-15 00:00:00,,,,pointe-noire,"AGENT QHSE ( Qualité, Hygiène, Sécurité,Environnement) Assurance Qualité, Contrôle, Testing (QHSE)"
JOB250002350,Technicien Junior(Technicien planneur),"Commerce, Vente, Marketing & Distribution",POINTE-NOIRE,CDD,Emploi Temporaire,TRACTAFRIC EQUIPEMENT CONGO,,1.0,2025-10-03 00:00:00,,,,pointe-noire,"Technicien Junior(Technicien planneur) Commerce, Vente, Marketing & Distribution"
JOB250001865,SAISISSANTE EN TRANSIT,"Transport, Logistique & Supply Chain",POINTE-NOIRE,CDD,Emploi Temporaire,TRANSPORT ET LOCATION (TRANSLO),,1.0,2025-08-05 00:00:00,,,,pointe-noire,"SAISISSANTE EN TRANSIT Transport, Logistique & Supply Chain"
JOB250002827,COMPTABLE,"Finance, Banque, Assurance, Comptabilité & Fiscalité",POINTE-NOIRE,CDD,Emploi Temporaire,TRANSPORT ET LOCATION (TRANSLO),,1.0,2025-12-15 00:00:00,,,,pointe-noire,"COMPTABLE Finance, Banque, Assurance, Comptabilité & Fiscalité"
JOB250000868,Chauffeur Poids Lourds,"Transport, Logistique & Supply Chain",POINTE-NOIRE,CDD,Emploi Temporaire,TRANSPORT PETROLIER AFRICAN TPA,,1.0,2025-03-18 00:00:00,,,,pointe-noire,"Chauffeur Poids Lourds Transport, Logistique & Supply Chain"
JOB250002072,Chef de Service Juridique,Droit et Justice,POINTE-NOIRE,CDI,Emploi Durable,TRIDENT ENERGY CONGO SAU,,1.0,2025-08-29 00:00:00,,,,pointe-noire,Chef de Service Juridique Droit et Justice
JOB250002019,Interprète Chinois,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,TRIDENT OGX SAU,,1.0,2025-08-20 00:00:00,,,,pointe-noire,"Interprète Chinois Pétrole, Gaz & Hydrocarbures"
JOB250000905,SECRETAIRE DE DIRECTION,"Transport, Logistique & Supply Chain",POINTE-NOIRE,CDD,Emploi Temporaire,TRIMEX CONGO,,1.0,2025-03-28 00:00:00,,,,pointe-noire,"SECRETAIRE DE DIRECTION Transport, Logistique & Supply Chain"
JOB250001502,GERANT,"Santé, Pharmacie & Recherche Scientifique",BRAZZAVILLE,CDI,Emploi Durable,TRIOS SARL,,1.0,2025-06-23 00:00:00,,,,brazzaville,"GERANT Santé, Pharmacie & Recherche Scientifique"
JOB250001503,Caissier secondaire,"Commerce, Vente, Marketing & Distribution",BRAZZAVILLE,CDI,Emploi Durable,TRIOS SARL,,1.0,2025-06-23 00:00:00,,,,brazzaville,"Caissier secondaire Commerce, Vente, Marketing & Distribution"
JOB250001505,Technicien Qualifié de Laboratoire,"Santé, Pharmacie & Recherche Scientifique",BRAZZAVILLE,CDI,Emploi Durable,TRIOS SARL,,1.0,2025-06-23 00:00:00,,,,brazzaville,"Technicien Qualifié de Laboratoire Santé, Pharmacie & Recherche Scientifique"
JOB250001506,Technicien Qualifié de Laboratoire,"Santé, Pharmacie & Recherche Scientifique",BRAZZAVILLE,CDI,Emploi Durable,TRIOS SARL,,1.0,2025-06-23 00:00:00,,,,brazzaville,"Technicien Qualifié de Laboratoire Santé, Pharmacie & Recherche Scientifique"
JOB250001507,Caissier secondaire,"Santé, Pharmacie & Recherche Scientifique",BRAZZAVILLE,CDI,Emploi Durable,TRIOS SARL,,1.0,2025-06-23 00:00:00,,,,brazzaville,"Caissier secondaire Santé, Pharmacie & Recherche Scientifique"
JOB250001508,Technicien Auxiliaire de Laboratoire,"Santé, Pharmacie & Recherche Scientifique",BRAZZAVILLE,CDI,Emploi Durable,TRIOS SARL,,1.0,2025-06-23 00:00:00,,,,brazzaville,"Technicien Auxiliaire de Laboratoire Santé, Pharmacie & Recherche Scientifique"
JOB250001509,Assistant de Direction,"Santé, Pharmacie & Recherche Scientifique",BRAZZAVILLE,CDI,Emploi Durable,TRIOS SARL,,1.0,2025-06-23 00:00:00,,,,brazzaville,"Assistant de Direction Santé, Pharmacie & Recherche Scientifique"
JOB250002551,Ménagère,Nettoyage & Blanchisserie,POINTE-NOIRE,CDD,Emploi Temporaire,TTC ENGINEERING CONSULTANT SERVICES,,1.0,2025-10-31 00:00:00,,,,pointe-noire,Ménagère Nettoyage & Blanchisserie
JOB250002552,RESPONSABLE FINANCIER,"Finance, Banque, Assurance, Comptabilité & Fiscalité",POINTE-NOIRE,CDD,Emploi Temporaire,TTC ENGINEERING CONSULTANT SERVICES,,1.0,2025-10-31 00:00:00,,,,pointe-noire,"RESPONSABLE FINANCIER Finance, Banque, Assurance, Comptabilité & Fiscalité"
JOB250001547,CHARGE DE LA COMPENSATION INTERBANCAIRE,"Finance, Banque, Assurance, Comptabilité & Fiscalité",BRAZZAVILLE,CDD,Emploi Temporaire,UBA CONGO,,1.0,2025-06-30 00:00:00,,,,brazzaville,"CHARGE DE LA COMPENSATION INTERBANCAIRE Finance, Banque, Assurance, Comptabilité & Fiscalité"
